
Bad key text.latex.preview in file /home/jusun/peng0347/anaconda3/lib/python3.7/site-packages/matplotlib/mpl-data/stylelib/_classic_test.mplstyle, line 123 ('text.latex.preview : False')
You probably need to get an updated matplotlibrc file from
https://github.com/matplotlib/matplotlib/blob/v3.5.2/matplotlibrc.template
or from the matplotlib source distribution

Bad key mathtext.fallback_to_cm in file /home/jusun/peng0347/anaconda3/lib/python3.7/site-packages/matplotlib/mpl-data/stylelib/_classic_test.mplstyle, line 155 ('mathtext.fallback_to_cm : True  # When True, use symbols from the Computer Modern')
You probably need to get an updated matplotlibrc file from
https://github.com/matplotlib/matplotlib/blob/v3.5.2/matplotlibrc.template
or from the matplotlib source distribution

Bad key savefig.jpeg_quality in file /home/jusun/peng0347/anaconda3/lib/python3.7/site-packages/matplotlib/mpl-data/stylelib/_classic_test.mplstyle, line 418 ('savefig.jpeg_quality: 95       # when a jpeg is saved, the default quality parameter.')
You probably need to get an updated matplotlibrc file from
https://github.com/matplotlib/matplotlib/blob/v3.5.2/matplotlibrc.template
or from the matplotlib source distribution

Bad key keymap.all_axes in file /home/jusun/peng0347/anaconda3/lib/python3.7/site-packages/matplotlib/mpl-data/stylelib/_classic_test.mplstyle, line 466 ('keymap.all_axes : a                 # enable all axes')
You probably need to get an updated matplotlibrc file from
https://github.com/matplotlib/matplotlib/blob/v3.5.2/matplotlibrc.template
or from the matplotlib source distribution

Bad key animation.avconv_path in file /home/jusun/peng0347/anaconda3/lib/python3.7/site-packages/matplotlib/mpl-data/stylelib/_classic_test.mplstyle, line 477 ('animation.avconv_path: avconv     # Path to avconv binary. Without full path')
You probably need to get an updated matplotlibrc file from
https://github.com/matplotlib/matplotlib/blob/v3.5.2/matplotlibrc.template
or from the matplotlib source distribution

Bad key animation.avconv_args in file /home/jusun/peng0347/anaconda3/lib/python3.7/site-packages/matplotlib/mpl-data/stylelib/_classic_test.mplstyle, line 479 ('animation.avconv_args:            # Additional arguments to pass to avconv')
You probably need to get an updated matplotlibrc file from
https://github.com/matplotlib/matplotlib/blob/v3.5.2/matplotlibrc.template
or from the matplotlib source distribution
weights for positive classes: tensor([0.0065, 0.0393, 0.0398, 0.0853, 0.1346, 0.3110, 0.3834],
       device='cuda:0')
../checkpoints/HAM/resnet50_imagenet_-1_2/
working folder already exists

Bad key text.latex.preview in file /home/jusun/peng0347/anaconda3/lib/python3.7/site-packages/matplotlib/mpl-data/stylelib/_classic_test.mplstyle, line 123 ('text.latex.preview : False')
You probably need to get an updated matplotlibrc file from
https://github.com/matplotlib/matplotlib/blob/v3.5.2/matplotlibrc.template
or from the matplotlib source distribution

Bad key mathtext.fallback_to_cm in file /home/jusun/peng0347/anaconda3/lib/python3.7/site-packages/matplotlib/mpl-data/stylelib/_classic_test.mplstyle, line 155 ('mathtext.fallback_to_cm : True  # When True, use symbols from the Computer Modern')
You probably need to get an updated matplotlibrc file from
https://github.com/matplotlib/matplotlib/blob/v3.5.2/matplotlibrc.template
or from the matplotlib source distribution

Bad key savefig.jpeg_quality in file /home/jusun/peng0347/anaconda3/lib/python3.7/site-packages/matplotlib/mpl-data/stylelib/_classic_test.mplstyle, line 418 ('savefig.jpeg_quality: 95       # when a jpeg is saved, the default quality parameter.')
You probably need to get an updated matplotlibrc file from
https://github.com/matplotlib/matplotlib/blob/v3.5.2/matplotlibrc.template
or from the matplotlib source distribution

Bad key keymap.all_axes in file /home/jusun/peng0347/anaconda3/lib/python3.7/site-packages/matplotlib/mpl-data/stylelib/_classic_test.mplstyle, line 466 ('keymap.all_axes : a                 # enable all axes')
You probably need to get an updated matplotlibrc file from
https://github.com/matplotlib/matplotlib/blob/v3.5.2/matplotlibrc.template
or from the matplotlib source distribution

Bad key animation.avconv_path in file /home/jusun/peng0347/anaconda3/lib/python3.7/site-packages/matplotlib/mpl-data/stylelib/_classic_test.mplstyle, line 477 ('animation.avconv_path: avconv     # Path to avconv binary. Without full path')
You probably need to get an updated matplotlibrc file from
https://github.com/matplotlib/matplotlib/blob/v3.5.2/matplotlibrc.template
or from the matplotlib source distribution

Bad key animation.avconv_args in file /home/jusun/peng0347/anaconda3/lib/python3.7/site-packages/matplotlib/mpl-data/stylelib/_classic_test.mplstyle, line 479 ('animation.avconv_args:            # Additional arguments to pass to avconv')
You probably need to get an updated matplotlibrc file from
https://github.com/matplotlib/matplotlib/blob/v3.5.2/matplotlibrc.template
or from the matplotlib source distribution
weights for positive classes: tensor([0.0065, 0.0393, 0.0398, 0.0853, 0.1346, 0.3110, 0.3834],
       device='cuda:0')
../checkpoints/HAM/resnet50_imagenet_1_2/
Training on HAM, create new exp container at ../checkpoints/HAM/resnet50_imagenet_1_2/
pooling!! 256
training with  resnet50
/home/jusun/peng0347/anaconda3/lib/python3.7/site-packages/torch/nn/functional.py:718: UserWarning: Named tensors and all their associated APIs are an experimental feature and subject to change. Please do not use them for anything important until they are released as stable. (Triggered internally at  /pytorch/c10/core/TensorImpl.h:1156.)
  return torch.max_pool2d(input, kernel_size, stride, padding, dilation, ceil_mode)
epoch0: train: loss:1.9230452121374293 	 acc:0.43046875 | test: loss:1.9331245036140037 	 acc:0.4255451713395639 	 lr:0.0001
epoch1: train: loss:1.8840555707706688 	 acc:0.484375 | test: loss:1.8666844985938147 	 acc:0.49781931464174456 	 lr:0.0001
epoch2: train: loss:1.853452410016741 	 acc:0.4934375 | test: loss:1.830540963719567 	 acc:0.49906542056074765 	 lr:0.0001
epoch3: train: loss:1.8336925045016406 	 acc:0.456875 | test: loss:1.8242603218815407 	 acc:0.4517133956386293 	 lr:0.0001
epoch4: train: loss:1.8082813367166155 	 acc:0.48796875 | test: loss:1.7585953199232107 	 acc:0.4996884735202492 	 lr:0.0001
epoch5: train: loss:1.8028960252534032 	 acc:0.46375 | test: loss:1.7799830790249358 	 acc:0.4654205607476635 	 lr:0.0001
epoch6: train: loss:1.785514129948374 	 acc:0.501875 | test: loss:1.7325539029647257 	 acc:0.5102803738317757 	 lr:0.0001
epoch7: train: loss:1.7710556828352177 	 acc:0.52109375 | test: loss:1.7315696224616695 	 acc:0.525233644859813 	 lr:0.0001
epoch8: train: loss:1.7722253732435598 	 acc:0.52765625 | test: loss:1.7307969938557468 	 acc:0.5227414330218069 	 lr:0.0001
epoch9: train: loss:1.7651064108164398 	 acc:0.52765625 | test: loss:1.7412275579488166 	 acc:0.5233644859813084 	 lr:0.0001
epoch10: train: loss:1.746880507934475 	 acc:0.5246875 | test: loss:1.6979778852789573 	 acc:0.5289719626168224 	 lr:0.0001
epoch11: train: loss:1.7419705321693868 	 acc:0.53234375 | test: loss:1.720136936654183 	 acc:0.5295950155763239 	 lr:0.0001
epoch12: train: loss:1.7355882798015467 	 acc:0.5446875 | test: loss:1.7206237153472188 	 acc:0.5401869158878505 	 lr:0.0001
epoch13: train: loss:1.7308202643770432 	 acc:0.56609375 | test: loss:1.6754196296971164 	 acc:0.5744548286604362 	 lr:0.0001
epoch14: train: loss:1.723735393014948 	 acc:0.54015625 | test: loss:1.7021693372280797 	 acc:0.5383177570093458 	 lr:0.0001
epoch15: train: loss:1.724833251571953 	 acc:0.52125 | test: loss:1.745768893025003 	 acc:0.5065420560747663 	 lr:0.0001
epoch16: train: loss:1.7148781412379244 	 acc:0.52875 | test: loss:1.672204432532052 	 acc:0.5264797507788161 	 lr:0.0001
epoch17: train: loss:1.71480510393034 	 acc:0.56703125 | test: loss:1.6716767835468518 	 acc:0.5563862928348909 	 lr:0.0001
epoch18: train: loss:1.6965195119055243 	 acc:0.5571875 | test: loss:1.6702150754096723 	 acc:0.5420560747663551 	 lr:0.0001
epoch19: train: loss:1.7029859365661288 	 acc:0.5640625 | test: loss:1.671312507884896 	 acc:0.5744548286604362 	 lr:0.0001
epoch20: train: loss:1.6943650185363912 	 acc:0.585625 | test: loss:1.6492900387891727 	 acc:0.5750778816199377 	 lr:0.0001
epoch21: train: loss:1.6989982182117853 	 acc:0.58578125 | test: loss:1.6566163246505357 	 acc:0.5707165109034268 	 lr:0.0001
epoch22: train: loss:1.6905444655168997 	 acc:0.59828125 | test: loss:1.6439968429993246 	 acc:0.5850467289719626 	 lr:0.0001
epoch23: train: loss:1.6905991374841431 	 acc:0.58953125 | test: loss:1.6664193243995262 	 acc:0.5738317757009346 	 lr:0.0001
epoch24: train: loss:1.6795083634840335 	 acc:0.62171875 | test: loss:1.6383189795544586 	 acc:0.6180685358255452 	 lr:0.0001
epoch25: train: loss:1.68171517746603 	 acc:0.555625 | test: loss:1.669202045265388 	 acc:0.5570093457943925 	 lr:0.0001
epoch26: train: loss:1.6756628794376036 	 acc:0.564375 | test: loss:1.678135455583115 	 acc:0.5439252336448598 	 lr:0.0001
epoch27: train: loss:1.6840258774768553 	 acc:0.6015625 | test: loss:1.6547757625579833 	 acc:0.5850467289719626 	 lr:0.0001
epoch28: train: loss:1.6646126716607814 	 acc:0.59859375 | test: loss:1.6618586622665976 	 acc:0.5925233644859813 	 lr:0.0001
epoch29: train: loss:1.6801389600409835 	 acc:0.59109375 | test: loss:1.6824584573228782 	 acc:0.567601246105919 	 lr:0.0001
epoch30: train: loss:1.6570935192003928 	 acc:0.6221875 | test: loss:1.622764469455707 	 acc:0.6186915887850467 	 lr:0.0001
epoch31: train: loss:1.6559965540151127 	 acc:0.59515625 | test: loss:1.6665243275069002 	 acc:0.577570093457944 	 lr:0.0001
epoch32: train: loss:1.6655940512211225 	 acc:0.63453125 | test: loss:1.627274967279761 	 acc:0.6105919003115264 	 lr:0.0001
epoch33: train: loss:1.657111548632965 	 acc:0.64984375 | test: loss:1.5974307517767696 	 acc:0.6548286604361371 	 lr:0.0001
epoch34: train: loss:1.6633562884602484 	 acc:0.55515625 | test: loss:1.6823482305461372 	 acc:0.540809968847352 	 lr:0.0001
epoch35: train: loss:1.6538027379961333 	 acc:0.60625 | test: loss:1.6180137599368705 	 acc:0.5875389408099688 	 lr:0.0001
epoch36: train: loss:1.6298774856221945 	 acc:0.62328125 | test: loss:1.6100387735901591 	 acc:0.616822429906542 	 lr:0.0001
epoch37: train: loss:1.641458592053785 	 acc:0.62765625 | test: loss:1.615405094066513 	 acc:0.6193146417445483 	 lr:0.0001
epoch38: train: loss:1.6392811354578332 	 acc:0.62953125 | test: loss:1.6212354062873626 	 acc:0.6137071651090342 	 lr:0.0001
